CaseID;Prefix length;Groud truth;Predicted;Levenshtein;Damerau;Jaccard;Ground,truth,times;Predicted,times;RMSE;MAE
9377;6;¬;¬;1;1;1;1072;1604,526094;;532,5260942
9378;6;¤ª¡¨¢¤ª¡§¦¥;¤ª¡§¦¬;0,454545455;0,454545455;0,555555556;12212;9144,752232;;3067,247768
9379;6;¤ª¡§¦¥;¤ª¡§¦¬;0,833333333;0,833333333;0,714285714;10897;30199,31711;;19302,31711
938;6;¬;¬;1;1;1;4561;4366,005853;;194,9941469
9381;6;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;72677;15485,06971;;57191,93029
9382;6;¬;¬;1;1;1;1953;1676,99389;;276,0061096
9383;6;¬;¬;1;1;1;73;3189,677592;;3116,677592
9384;6;¬;¬;1;1;1;318;1713,03583;;1395,03583
9385;6;¬;¬;1;1;1;1903;1639,626438;;263,3735621
9386;6;¬;¬;1;1;1;191;1777,205686;;1586,205686
9387;6;¬;¬;1;1;1;1478;1870,071657;;392,0716574
9388;6;¬;¬;1;1;1;120;1712,501247;;1592,501247
9389;6;§¨¢¤ª¨¢¤ª¡§¦¬;§¦¬;0,230769231;0,230769231;0,375;30395;51846,70898;;21451,70898
939;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;12437;9416,953777;;3020,046223
9391;6;¬;¬;1;1;1;152;1533,96132;;1381,96132
9392;6;¬;¬;1;1;1;5535;3922,472599;;1612,527401
9393;6;¬;¬;1;1;1;344;1770,356959;;1426,356959
9394;6;¬;¬;1;1;1;18;1728,403657;;1710,403657
9396;6;¬;¬;1;1;1;8208;2120,985064;;6087,014936
9397;6;¬;¬;1;1;1;3626;3826,724646;;200,7246463
9398;6;¬;¬;1;1;1;1008;1719,233771;;711,2337707
9399;6;¬;¬;1;1;1;208;4267,78535;;4059,78535
940;6;¬;¬;1;1;1;1184;1730,08443;;546,0844299
9400;6;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;29730;20760,57374;;8969,426261
9401;6;¬;¬;1;1;1;13160;4210,955877;;8949,044123
9402;6;¬;¬;1;1;1;4015;2839,311156;;1175,688844
9403;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;2698;9648,750024;;6950,750024
9405;6;¬;¬;1;1;1;3978;2093,189916;;1884,810084
9406;6;§¦¬;§¦¬;1;1;1;95713;72494,42353;;23218,57647
9407;6;¬;¬;1;1;1;777;2124,078654;;1347,078654
9408;6;¬;¬;1;1;1;71;1562,856709;;1491,856709
9409;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;2432;9924,372365;;7492,372365
941;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;52911;19570,18406;;33340,81594
9410;6;ª¡§¦¬;ª¡§¦¬;1;1;1;11868;19655,23117;;7787,231171
9411;6;¬;¬;1;1;1;498;1780,658526;;1282,658526
9412;6;¬;¬;1;1;1;2096;1770,088882;;325,9111178
9414;6;¬;¬;1;1;1;597;1820,821986;;1223,821986
9415;6;¬;¬;1;1;1;3080;2469,635419;;610,3645809
9416;6;ª¡§¦¬;ª¡§¦¬;1;1;1;7011;8875,454675;;1864,454675
9417;6;¬;¬;1;1;1;1168;1753,976436;;585,9764363
9418;6;¬;¬;1;1;1;1615;4063,015933;;2448,015933
9419;6;¬;¬;1;1;1;1331;3345,861788;;2014,861788
942;6;¬;¬;1;1;1;491;1704,527733;;1213,527733
9420;6;¬;¬;1;1;1;115;3483,005123;;3368,005123
9421;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;5058;9430,405281;;4372,405281
9423;6;¬;¬;1;1;1;21;1712,83982;;1691,83982
9424;6;¬;¬;1;1;1;249;1448,017715;;1199,017715
9425;6;¬;¬;1;1;1;787;2109,404176;;1322,404176
9426;6;¬;¬;1;1;1;31;1984,847049;;1953,847049
9427;6;¬;¬;1;1;1;47;1585,796116;;1538,796116
9428;6;¬;¬;1;1;1;23;1642,841672;;1619,841672
9429;6;¬;¬;1;1;1;1429;1733,626387;;304,6263868
943;6;¬;¬;1;1;1;95;1669,228598;;1574,228598
9430;6;¬;¬;1;1;1;610;1738,430979;;1128,430979
9431;6;¬;¬;1;1;1;29088;2232,24764;;26855,75236
9432;6;¬;¬;1;1;1;7993;1651,15122;;6341,84878
9433;6;¬;¬;1;1;1;427;1699,542125;;1272,542125
9434;6;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;3321;11274,13947;;7953,139468
9435;6;¬;¬;1;1;1;885;1729,721794;;844,721794
9436;6;¤ª«¨¢¤¨¢¤ª«©¨£;¤ª¡§¦¬;0,142857143;0,142857143;0,181818182;4748;9378,867945;;4630,867945
9437;6;¬;¬;1;1;1;80;1684,971879;;1604,971879
9439;6;¬;¬;1;1;1;590;1751,264225;;1161,264225
944;6;¡§¦¬;¡§¦¬;1;1;1;2735;9296,891327;;6561,891327
9441;6;¬;¬;1;1;1;244;1706,377913;;1462,377913
9442;6;¬;¬;1;1;1;1025;1734,872456;;709,8724563
9443;6;¥;¬;0;0;0;776;2560,868501;;1784,868501
9444;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;46518;39319,8546;;7198,145402
9445;6;¬;¬;1;1;1;1077;1766,626732;;689,6267317
9446;6;¬;¬;1;1;1;77;1713,34768;;1636,34768
9447;6;¬;¬;1;1;1;114;4029,323569;;3915,323569
9448;6;¬;¬;1;1;1;97;4237,978837;;4140,978837
9449;6;¬;¬;1;1;1;607;1643,70467;;1036,70467
945;6;¬;¬;1;1;1;1420;3996,861918;;2576,861918
9450;6;¬;¬;1;1;1;1818;3185,801899;;1367,801899
9451;6;¬;¬;1;1;1;988;1736,857099;;748,8570985
9452;6;¬;¬;1;1;1;22;1722,964119;;1700,964119
9453;6;ª¡§¦¬;ª¡§¦¬;1;1;1;8682;9063,416847;;381,4168467
9454;6;¬;¬;1;1;1;83;1735,064838;;1652,064838
9455;6;¬;¬;1;1;1;530;2171,655653;;1641,655653
9456;6;¬;¬;1;1;1;757;1596,678094;;839,6780936
9457;6;¬;¬;1;1;1;30;1364,460082;;1334,460082
9458;6;¬;¬;1;1;1;2583;1932,983473;;650,0165267
9459;6;¬;¬;1;1;1;28;1524,990587;;1496,990587
946;6;¬;¬;1;1;1;2004;3896,565479;;1892,565479
9461;6;¬;¬;1;1;1;72;1827,759709;;1755,759709
9465;6;¥;¬;0;0;0;107;1763,292513;;1656,292513
9467;6;¬;¬;1;1;1;17126;1790,1058;;15335,8942
9468;6;¬;¬;1;1;1;40;1480,549499;;1440,549499
9469;6;¬;¬;1;1;1;30;2119,002961;;2089,002961
947;6;¬;¬;1;1;1;804;1759,520811;;955,5208105
9470;6;¬;¬;1;1;1;428;1532,386472;;1104,386472
9472;6;¬;¬;1;1;1;305;1551,099158;;1246,099158
9473;6;¬;¬;1;1;1;24;1883,769836;;1859,769836
9476;6;¬;¬;1;1;1;1074;1160,209648;;86,20964847
9477;6;¬;¬;1;1;1;17;1780,543895;;1763,543895
9478;6;¬;¬;1;1;1;243;1329,807259;;1086,807259
948;6;¬;¬;1;1;1;22;1678,936574;;1656,936574
9481;6;¬;¬;1;1;1;3;1562,566504;;1559,566504
9483;6;¬;¬;1;1;1;5274;1284,449847;;3989,550153
9484;6;¬;¬;1;1;1;77;1616,17506;;1539,17506
9485;6;¬;¬;1;1;1;544;1961,300266;;1417,300266
9486;6;¬;¬;1;1;1;129;1593,808325;;1464,808325
9487;6;¬;¬;1;1;1;25;1655,071895;;1630,071895
9488;6;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;45893;69488,58696;;23595,58696
9489;6;§¦¬;§¦¬;1;1;1;30220;71191,90864;;40971,90864
949;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;11244;9163,981242;;2080,018758
9490;6;¬;¬;1;1;1;878;1812,655365;;934,6553645
9491;6;¬;¬;1;1;1;5859;3548,222016;;2310,777984
9492;6;¬;¬;1;1;1;57;3913,909121;;3856,909121
9493;6;¢¤ª¡«¨¢¤ª«¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,388888889;0,388888889;0,777777778;12957;16602,17841;;3645,178414
9494;6;¬;¬;1;1;1;3403;1740,006915;;1662,993085
9496;6;¬;¬;1;1;1;1482;4068,645434;;2586,645434
9497;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;2552;9527,441867;;6975,441867
9499;6;¬;¬;1;1;1;2178;4155,027975;;1977,027975
950;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;3876;9267,967884;;5391,967884
9500;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;6409;9424,828138;;3015,828138
9501;6;¬;¬;1;1;1;1005;1669,573459;;664,5734591
9502;6;¤ª¡¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,545454545;0,545454545;0,75;11421;9201,41254;;2219,58746
9503;6;¬;¬;1;1;1;1829;4040,519935;;2211,519935
9504;6;¬;¬;1;1;1;212;1754,824078;;1542,824078
9505;6;¬;¬;1;1;1;4029;3921,607545;;107,3924547
9506;6;¥;¬;0;0;0;2595;1648,161621;;946,8383793
9507;6;¥;¬;0;0;0;240;2334,895468;;2094,895468
9508;6;¬;¬;1;1;1;352;1729,916474;;1377,916474
9509;6;¬;¬;1;1;1;36;2230,945343;;2194,945343
951;6;¤¨¢¤ª¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,461538462;0,461538462;0,75;39190;41942,87228;;2752,87228
9510;6;¬;¬;1;1;1;5;1706,984684;;1701,984684
9511;6;¬;¬;1;1;1;2378;1735,775358;;642,2246421
9512;6;¬;¬;1;1;1;23;2241,379678;;2218,379678
9513;6;¬;¬;1;1;1;651;1819,978093;;1168,978093
9514;6;¥;¬;0;0;0;1396;1546,767601;;150,7676007
9515;6;¤¨¢¤ª¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,461538462;0,461538462;0,75;31195;9444,420993;;21750,57901
9516;6;ª¡§¦¬;ª¡§¦¬;1;1;1;2800;8942,243877;;6142,243877
9517;6;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;10202;17664,27095;;7462,270946
9518;6;¬;¬;1;1;1;5;1567,631435;;1562,631435
9519;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;2463;9000,330545;;6537,330545
952;6;¬;¬;1;1;1;1103;1697,854459;;594,8544595
9521;6;¬;¬;1;1;1;1174;2442,254055;;1268,254055
9522;6;¬;¬;1;1;1;144;3504,184314;;3360,184314
9523;6;¬;¬;1;1;1;543;1824,952456;;1281,952456
9529;6;¬;¬;1;1;1;117;1504,78552;;1387,78552
953;6;¬;¬;1;1;1;562;1711,80028;;1149,80028
9533;6;¬;¬;1;1;1;323;1618,72258;;1295,72258
9534;6;¬;¬;1;1;1;1070;1624,820521;;554,8205209
9536;6;¬;¬;1;1;1;1757;2207,26434;;450,2643402
9537;6;¬;¬;1;1;1;1381;1638,186414;;257,1864145
9539;6;¬;¬;1;1;1;680;1555,956471;;875,9564712
954;6;¬;¬;1;1;1;168;1623,44011;;1455,44011
9540;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;5297;9182,79417;;3885,79417
9542;6;¬;¬;1;1;1;448;1561,075453;;1113,075453
9543;6;¬;¬;1;1;1;20;1632,341557;;1612,341557
9545;6;¥;¬;0;0;0;1911;3916,022784;;2005,022784
9546;6;¬;¬;1;1;1;39;1636,265255;;1597,265255
9547;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;8910;9054,914433;;144,9144329
9548;6;¬;¬;1;1;1;4496;3721,336312;;774,6636883
955;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;32111;49091,332;;16980,332
9550;6;¤ª«¨¢¤ª«©¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,352941176;0,352941176;0,6;7514;9336,906662;;1822,906662
9552;6;¤ª«¨¢¤ª«¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,375;0,375;0,666666667;13763;38736,9843;;24973,9843
9553;6;¬;¬;1;1;1;4798;4164,913338;;633,0866618
9554;6;¬;¬;1;1;1;604;1794,264081;;1190,264081
9555;6;ª«¨¢¤ª¡§£;ª¡§¦¬;0,222222222;0,222222222;0,3;2306;8155,456396;;5849,456396
9556;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;13164;40362,74569;;27198,74569
9558;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;21290;28285,64608;;6995,646076
9559;6;ª¡§¦¬;ª¡§¦¬;1;1;1;9041;33281,92849;;24240,92849
956;6;¬;¬;1;1;1;181;1364,661533;;1183,661533
9560;6;¬;¬;1;1;1;205;3663,247347;;3458,247347
9561;6;ª¡¨¢¤ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,333333333;0,333333333;0,625;50111;181806,8576;;131695,8576
9562;6;¬;¬;1;1;1;1196;1600,603001;;404,6030008
9563;6;¤ª«¨£;¤ª¡§¦¬;0,333333333;0,333333333;0,222222222;4676;9020,159917;;4344,159917
9564;6;ª¡«¨¢¤ª¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,263157895;0,263157895;0,555555556;16281;7400,459587;;8880,540413
9565;6;¬;¬;1;1;1;37;1507,460851;;1470,460851
9566;6;¢¤ª«¨£;¢¤ª¡§¦¬;0,428571429;0,428571429;0,3;4948;9932,851441;;4984,851441
9567;6;¬;¬;1;1;1;266;1668,874185;;1402,874185
9568;6;¬;¬;1;1;1;879;1701,015643;;822,0156428
9569;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;7203;9103,794938;;1900,794938
957;6;¬;¬;1;1;1;37;1372,238917;;1335,238917
9570;6;¬;¬;1;1;1;260;1650,068028;;1390,068028
9571;6;¬;¬;1;1;1;629;1610,716659;;981,7166591
9572;6;¥;¬;0;0;0;6281;1660,841783;;4620,158217
9573;6;¤ª«¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,545454545;0,545454545;0,666666667;5866;9011,592449;;3145,592449
9576;6;¤ª«¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,545454545;0,545454545;0,666666667;2695;8730,324524;;6035,324524
9577;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;7656;8759,657157;;1103,657157
9579;6;¬;¬;1;1;1;299;4243,047274;;3944,047274
9580;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;7720;9611,226948;;1891,226948
9581;6;¤ª«¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,545454545;0,545454545;0,666666667;9473;8684,056472;;788,9435278
9582;6;¢¤ª«¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,583333333;0,583333333;0,777777778;8889;25068,68047;;16179,68047
9583;6;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;11825;24058,63132;;12233,63132
9584;6;¬;¬;1;1;1;3586;1807,190918;;1778,809082
9585;6;¤ª«¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,545454545;0,545454545;0,666666667;1561;9016,045651;;7455,045651
9587;6;¬;¬;1;1;1;1904;1592,559112;;311,4408885
959;6;¬;¬;1;1;1;17;1835,215328;;1818,215328
9590;6;¬;¬;1;1;1;96;1626,211814;;1530,211814
9591;6;¬;¬;1;1;1;666;1618,746038;;952,7460381
9592;6;¬;¬;1;1;1;203;1613,311095;;1410,311095
9593;6;¤ª«¨£;¤ª¡§¦¬;0,333333333;0,333333333;0,222222222;984;10277,63191;;9293,631907
9594;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;8586;7255,776957;;1330,223043
9596;6;¬;¬;1;1;1;387;1138,646178;;751,6461777
9598;6;¬;¬;1;1;1;9477;1905,864504;;7571,135496
9599;6;¬;¬;1;1;1;82;1444,522312;;1362,522312
9600;6;¬;¬;1;1;1;47;1463,428468;;1416,428468
9602;6;¬;¬;1;1;1;40;1253,452524;;1213,452524
9603;6;¬;¬;1;1;1;813;2448,888877;;1635,888877
9604;6;¬;¬;1;1;1;33;1179,639263;;1146,639263
9607;6;¬;¬;1;1;1;2139;2367,963407;;228,9634066
9608;6;¬;¬;1;1;1;919;1603,115333;;684,1153331
961;6;¬;¬;1;1;1;23;1545,617057;;1522,617057
9610;6;¬;¬;1;1;1;26;1488,816725;;1462,816725
9612;6;¬;¬;1;1;1;22;1275,593987;;1253,593987
9613;6;¬;¬;1;1;1;105;1237,250961;;1132,250961
9614;6;¬;¬;1;1;1;488;2166,036793;;1678,036793
9617;6;¬;¬;1;1;1;476;2144,836079;;1668,836079
9618;6;¥;¬;0;0;0;172;1465,691587;;1293,691587
9619;6;¥;¬;0;0;0;30;1731,907524;;1701,907524
9620;6;¬;¬;1;1;1;73;2045,15149;;1972,15149
9624;6;¬;¬;1;1;1;853;1494,894594;;641,8945938
9625;6;¬;¬;1;1;1;72;1274,528329;;1202,528329
9628;6;¬;¬;1;1;1;442;1501,851785;;1059,851785
963;6;¬;¬;1;1;1;14;1357,895998;;1343,895998
9630;6;¬;¬;1;1;1;1428;2854,025779;;1426,025779
9631;6;¬;¬;1;1;1;183;1187,458969;;1004,458969
9632;6;¬;¬;1;1;1;254;1617,124153;;1363,124153
9633;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;5066;8900,848253;;3834,848253
9634;6;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;14132;10496,57834;;3635,421658
9636;6;¤«¨¢¤ª«©¨¢¤ª¡§¨¢¤ª¨¢¤ª¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,2;0,2;0,6;11286;8830,398231;;2455,601769
9637;6;¬;¬;1;1;1;175;1569,199753;;1394,199753
9638;6;ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,625;4318;8443,416458;;4125,416458
9639;6;¬;¬;1;1;1;1370;1578,46057;;208,4605702
964;6;¬;¬;1;1;1;374;1790,58609;;1416,58609
9640;6;§¦¬;§¦¬;1;1;1;10995;24005,69145;;13010,69145
9641;6;¬;¬;1;1;1;4806;4118,389059;;687,6109412
9643;6;¡§¦¬;¡§¦¬;1;1;1;5068;6575,078778;;1507,078778
9644;6;¢¤ª¡¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,583333333;0,583333333;0,875;56966;47538,89548;;9427,104518
9645;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;4565;14273,38234;;9708,382338
9646;6;¤ª«¨£;¤ª¡§¦¬;0,333333333;0,333333333;0,222222222;3485;8673,758533;;5188,758533
9647;6;¬;¬;1;1;1;920;4495,244477;;3575,244477
9648;6;¬;¬;1;1;1;84;3757,648747;;3673,648747
9649;6;¬;¬;1;1;1;3207;3924,945875;;717,9458748
965;6;¬;¬;1;1;1;1780;3650,358841;;1870,358841
9650;6;¥;¬;0;0;0;30;1452,590264;;1422,590264
9651;6;¬;¬;1;1;1;2109;1509,378141;;599,621859
9652;6;¬;¬;1;1;1;2847;2832,633287;;14,36671261
9653;6;ª¡§¦¬;ª¡§¦¬;1;1;1;1587;7234,641902;;5647,641902
9654;6;¡§¦¬;¡§¦¬;1;1;1;5910;6613,161586;;703,1615864
9655;6;¬;¬;1;1;1;2894;3997,982594;;1103,982594
9656;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;5053;8822,753858;;3769,753858
9657;6;¬;¬;1;1;1;93;3337,942808;;3244,942808
9658;6;¬;¬;1;1;1;734;4010,273519;;3276,273519
9659;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;2674;8393,054454;;5719,054454
966;6;¬;¬;1;1;1;232;1708,582749;;1476,582749
9660;6;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;33920;61082,22804;;27162,22804
9661;6;ª«¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,357142857;0,357142857;0,555555556;5876;8132,160762;;2256,160762
9662;6;¬;¬;1;1;1;57;1680,903562;;1623,903562
9663;6;ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,555555556;0,555555556;0,625;4455;7261,627498;;2806,627498
9664;6;¬;¬;1;1;1;3864;1586,162984;;2277,837016
9665;6;¬;¬;1;1;1;341;2140,05688;;1799,05688
9666;6;¬;¬;1;1;1;357;1175,251478;;818,2514783
9669;6;¬;¬;1;1;1;241;1610,019924;;1369,019924
967;6;ª¨¢¤ª¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,294117647;0,294117647;0,625;6942;8626,063154;;1684,063154
9670;6;¬;¬;1;1;1;67;1682,049994;;1615,049994
9675;6;¥;¬;0;0;0;72;1727,335822;;1655,335822
9676;6;¬;¬;1;1;1;38;1527,910537;;1489,910537
9677;6;¬;¬;1;1;1;373;1531,159387;;1158,159387
9678;6;¢¤ª«¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,583333333;0,583333333;0,777777778;23378;49591,58349;;26213,58349
9679;6;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;8230;8316,181581;;86,18158111
968;6;¬;¬;1;1;1;213;1647,676373;;1434,676373
9680;6;¢¤ª¨¢¤¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,5;0,5;0,875;15840;50092,43231;;34252,43231
9681;6;¬;¬;1;1;1;1437;1544,271109;;107,2711087
9682;6;¬;¬;1;1;1;350;1597,54351;;1247,54351
9683;6;§¦¥;§¦¬;0,666666667;0,666666667;0,5;12255;7603,255729;;4651,744271
9684;6;¬;¬;1;1;1;48;4460,135911;;4412,135911
9686;6;§¦¬;§¦¨¢¤ª¡§¦¬;0,3;0,3;0,375;15229;137674,8433;;122445,8433
9687;6;¡§¦¬;¡§¦¬;1;1;1;11023;11829,65283;;806,6528303
9688;6;¬;¬;1;1;1;1787;3306,699052;;1519,699052
9689;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;2605;14468,97304;;11863,97304
9690;6;¬;¬;1;1;1;4806;1535,952492;;3270,047508
9691;6;¬;¬;1;1;1;845;4330,720262;;3485,720262
9692;6;¬;¬;1;1;1;146;1409,041557;;1263,041557
9693;6;¬;¬;1;1;1;3071;3530,612594;;459,6125942
9694;6;¬;¬;1;1;1;129;1417,370089;;1288,370089
9695;6;¬;¬;1;1;1;602;1472,976105;;870,9761051
9696;6;¢¤ª¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,636363636;0,636363636;0,875;1556;9593,777865;;8037,777865
9697;6;ª¡§¦¬;ª¡§¦¬;1;1;1;2814;7861,908913;;5047,908913
9698;6;¢¤¨¢¤¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,538461538;0,538461538;0,875;13009;13967,98371;;958,9837134
9699;6;¬;¬;1;1;1;1231;3972,774628;;2741,774628
970;6;¬;¬;1;1;1;137;4130,236694;;3993,236694
9700;6;¬;¬;1;1;1;1132;3985,684415;;2853,684415
9701;6;¬;¬;1;1;1;2151;2760,487498;;609,4874983
9702;6;¬;¬;1;1;1;1492;1383,292478;;108,7075222
9703;6;¬;¬;1;1;1;3620;4198,769668;;578,7696681
9704;6;¬;¬;1;1;1;695;3176,024153;;2481,024153
9705;6;¬;¬;1;1;1;985;3643,659449;;2658,659449
9706;6;ª«¨¢¤ª¨¢¤ª£;ª¡§¦¬;0,090909091;0,090909091;0,1;690;7303,344162;;6613,344162
9707;6;§¦¬;§¦¬;1;1;1;9703;5756,561326;;3946,438674
9708;6;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;3401;10987,27699;;7586,276988
971;6;¤ª¡§¦¥;¤ª¡§¦¬;0,833333333;0,833333333;0,714285714;3904;7840,191513;;3936,191513
9710;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;3494;9243,122191;;5749,122191
9711;6;¬;¬;1;1;1;8618;3903,682283;;4714,317717
9712;6;ª¡§¦¬;ª¡§¦¬;1;1;1;91;7997,851282;;7906,851282
9713;6;¬;¬;1;1;1;1429;1467,539711;;38,53971142
9714;6;ª¡§¨¢¤ª¡§¦¬;ª¡§¦¬;0,454545455;0,454545455;0,625;41867;7867,314473;;33999,68553
9715;6;§¦¥;§¦¬;0,666666667;0,666666667;0,5;8679;24122,82028;;15443,82028
9716;6;¡§¦¬;¡§¦¬;1;1;1;16733;27668,05367;;10935,05367
9717;6;¤ª¡¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,545454545;0,545454545;0,75;25164;59328,97965;;34164,97965
9718;6;¬;¬;1;1;1;553;1537,680302;;984,6803021
9719;6;ª«¨¢¤ª¡«¨¢¤¨¢¤ª¡§¦¬;ª¡§¦¬;0,263157895;0,263157895;0,555555556;34393;7554,184413;;26838,81559
972;6;§¦¬;§¦¬;1;1;1;12895;16825,14976;;3930,149757
973;6;¬;¬;1;1;1;5542;4006,115359;;1535,884641
974;6;¡§¦¬;¡§¦¬;1;1;1;3353;6981,303225;;3628,303225
975;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;34092;107023,6245;;72931,62451
9751;6;£;§¦¬;0;0;0;1859;89992,62589;;88133,62589
9752;6;¬;¬;1;1;1;197;2615,113937;;2418,113937
9756;6;¬;¬;1;1;1;604;1298,956973;;694,9569734
9757;6;¬;¬;1;1;1;69;1293,178863;;1224,178863
976;6;¬;¬;1;1;1;774;1613,978447;;839,9784469
9760;6;¬;¬;1;1;1;191;1256,495691;;1065,495691
9767;6;¬;¬;1;1;1;1324;1397,792591;;73,79259087
977;6;¬;¬;1;1;1;3820;1579,846543;;2240,153457
9770;6;¬;¬;1;1;1;6372;1370,015581;;5001,984419
9771;6;¬;¬;1;1;1;24;1553,444139;;1529,444139
9773;6;¬;¬;1;1;1;2880;1349,542436;;1530,457564
9774;6;¬;¬;1;1;1;385;1328,085253;;943,0852526
9776;6;¬;¬;1;1;1;29;1298,591073;;1269,591073
9777;6;¬;¬;1;1;1;532;1998,610524;;1466,610524
9779;6;¬;¬;1;1;1;6263;1240,518069;;5022,481931
978;6;¬;¬;1;1;1;72;1604,439033;;1532,439033
9783;6;¬;¬;1;1;1;353;1102,998071;;749,9980713
9788;6;¬;¬;1;1;1;164;1206,848922;;1042,848922
979;6;¬;¬;1;1;1;1645;4039,376042;;2394,376042
9790;6;¬;¬;1;1;1;1172;2287,739992;;1115,739992
9793;6;¬;¬;1;1;1;717;1432,070928;;715,0709278
9794;6;¬;¬;1;1;1;376;1361,259721;;985,2597207
9795;6;¬;¬;1;1;1;186;1859,296089;;1673,296089
9797;6;¬;¬;1;1;1;40;3777,838579;;3737,838579
9798;6;¬;¬;1;1;1;65;2312,349652;;2247,349652
9799;6;¬;¬;1;1;1;36;1876,784834;;1840,784834
980;6;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;7007;9912,407196;;2905,407196
9800;6;¬;¬;1;1;1;4023;2189,975837;;1833,024163
9801;6;¬;¬;1;1;1;143;2982,23369;;2839,23369
9802;6;¬;¬;1;1;1;53;4509,855835;;4456,855835
9803;6;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;3163;8457,430477;;5294,430477
9804;6;¬;¬;1;1;1;3569;1538,4485;;2030,5515
9806;6;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;3700;7691,204895;;3991,204895
9807;6;¢¤ª¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,636363636;0,636363636;0,875;1563;8368,717949;;6805,717949
9808;6;¬;¬;1;1;1;121;4176,942352;;4055,942352
9809;6;ª¡§¦¬;ª¡§¦¬;1;1;1;3353;6851,733525;;3498,733525
981;6;¬;¬;1;1;1;2975;1583,226831;;1391,773169
9810;6;¢¤ª«¨¢¤ª£;¢¤ª¡§¦¬;0,333333333;0,333333333;0,3;1824;9149,652229;;7325,652229
9811;6;¬;¬;1;1;1;258;3879,375404;;3621,375404
9812;6;¬;¬;1;1;1;2908;4162,508986;;1254,508986
