CaseID;Prefix length;Groud truth;Predicted;Levenshtein;Damerau_Levenshtein;Jaccard;Ground truth times;Predicted times;MAE;MAE_days
1-716571976;5;¤;¤;1,0;1,0;1,0;25;732710,0698334229;732685,0698334229;8,480151271220173
1-719199254;5;¥¤¥¤;;0,0;0,0;0,0;72077;0,0;72077,0;0,834224537037037
1-720069371;5;§¤;§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥;0,02777777777777779;0,02777777777777779;0,25;2159004;26957385,277091295;24798381,277091295;287,0183018181863
1-722674364;5;¥¢¡¢¡¥¤;¥¥¢¥¢¥¢¥¢¥¢¥¢¥¤;0,33333333333333337;0,33333333333333337;0,75;1646899;8477380,586921012;6830481,586921012;79,05649984862282
1-726517211;5;¡¡¥¤;¥¤;0,5;0,5;0,6666666666666666;1737091;1688167,0035541446;48923,99644585536;0,5662499588640667
1-728470722;5;¢¥¡¥¤;¥§¢¥¡¥¤;0,7142857142857143;0,7142857142857143;0,8;3227912;69378267,8653459;66150355,865345895;765,6291188118738
1-732289301;5;¥¤;¥¤;1,0;1,0;1,0;2319552;9903022,441325283;7583470,441325283;87,77164862645003
1-733562890;5;¥¤;¤;0,5;0,5;0,5;1209189;6994424,677045268;5785235,677045268;66,958746262098
1-736351127;5;¢¥¢¥¢¥¥¤;¤;0,125;0,125;0,33333333333333326;623169;1064187,1506171576;441018,1506171576;5,1043767432541385
1-736351222;5;¢¥¢¥¢¥¥¤;¤;0,125;0,125;0,33333333333333326;623406;1064002,7359848744;440596,7359848744;5,099499259084195
1-739695919;5;¢¢¥¤¥¤;¤;0,16666666666666663;0,16666666666666663;0,33333333333333326;1812363;891337,4507179166;921025,5492820834;10,660017931505594
1-741987554;5;¢¥¤;¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥¢;0,05555555555555558;0,05555555555555558;0,5;681254;30702658,087131348;30021404,087131348;347,4699547121684
1-741995108;5;¤;§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥;0,0;0,0;0,0;25;21928939,228854477;21928914,228854477;253,80687764877868
1-746205481;5;¤;¡¥¡¥¡¥¡¥¤;0,11111111111111116;0,11111111111111116;0,33333333333333326;504906;56819014,82027542;56314108,82027542;651,7836669013359
1-751006831;5;¡¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;51;1480256,8673783054;1480205,8673783054;17,13201235391557
1-660268091;6;¥¢¥¤¥¤;;0,0;0,0;0,0;788661;0,0;788661,0;9,128020833333334
1-660648920;6;¥§¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;4836709;1540709,5911805322;3295999,4088194678;38,148141305780875
1-661184751;6;¤;¤;1,0;1,0;1,0;17;1090780,0350668659;1090763,0350668659;12,624572165125763
1-669119156;6;¡¡¤;§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥;0,0;0,0;0,0;517996;34085028,63667901;33567032,63667901;388,5073221837848
1-670754761;6;¥¤¥¤¥¤;¤;0,16666666666666663;0,16666666666666663;0,5;79263;987915,5040725813;908652,5040725813;10,51681138972895
1-672506739;6;¤;§¤;0,5;0,5;0,5;189;11857277,612330616;11857088,612330616;137,23482190197473
1-675150191;6;¤;¤;1,0;1,0;1,0;1362409;12154236,151198016;10791827,151198016;124,90540684256963
1-675685459;6;¤;¤;1,0;1,0;1,0;15;786315,2194468408;786300,2194468408;9,100696984338436
1-675797761;6;¤;¤;1,0;1,0;1,0;9;782836,9852512549;782827,9852512549;9,060509088556191
1-675826063;6;¡¡¢¥§¡¥¤;¡¥¢¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¥¡¥¥;0,13888888888888884;0,13888888888888884;0,6;7264687;134661727,6535576;127397040,6535576;1474,5027853421018
1-677811170;6;¡¥¡¥¤;¡¥¢¥¡¥¤;0,7142857142857143;0,7142857142857143;0,75;1994487;60607424,8569418;58612937,8569418;678,3904844553449
1-678755621;6;¡¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;5347991;738903,7266684372;4609087,273331563;53,34591751541161
1-682262974;6;¥¢¥¢¥¢¥¢¥¢¥¥¢¢¥¥¥¥¢¢¥¤;¥¤;0,09090909090909094;0,09090909090909094;0,6666666666666666;6547459;1201587,0944605356;5345871,905539464;61,87351742522528
1-685134878;6;¡¢¥¤;¥¢¥¢¥¢¥¤;0,375;0,375;0,75;4850858;3302315,458296659;1548542,541703341;17,92294608452941
1-686531969;6;¤¥¤;¤;0,33333333333333337;0,33333333333333337;0,5;477;874782,2191210551;874305,2191210551;10,119273369456657
1-686642441;6;¤;¤;1,0;1,0;1,0;105;964019,6989572273;963914,6989572273;11,15642012681976
1-686642543;6;£¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;4204972;908262,9839516584;3296709,0160483415;38,15635435241136
1-687589251;6;¢¥¢¥¢¥¤;¤;0,1428571428571429;0,1428571428571429;0,33333333333333326;3279707;895302,5493585458;2384404,450641454;27,59727373427609
1-688280019;6;¤;¤;1,0;1,0;1,0;139;640260,7324927406;640121,7324927406;7,408816348295609
1-688380091;6;§¡¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;2451285;896648,2976532116;1554636,7023467883;17,993480351235974
1-688564824;6;¤;¤;1,0;1,0;1,0;685989;511650,1151756293;174338,88482437067;2,017811166948735
1-688725917;6;¤;¤;1,0;1,0;1,0;2531219;911728,2121918071;1619490,787808193;18,744106340372603
1-689469104;6;¥¢¥¤;¥¤;0,5;0,5;0,6666666666666666;1847149;1246513,6522154417;600635,3477845583;6,9517980067657215
1-691093464;6;¥¤;¥¤;1,0;1,0;1,0;417678;1266718,8334289673;849040,8334289673;9,826861498020454
1-691221687;6;¥¢¥¤;¥¤;0,5;0,5;0,6666666666666666;1120875;1008853,9266982991;112021,07330170088;1,2965402002511675
1-693732401;6;¤;¢¥¡¥¤;0,19999999999999996;0,19999999999999996;0,25;4919534;60172123,871903755;55252589,871903755;639,497567961849
1-694222066;6;¥¤;¥¤;1,0;1,0;1,0;5010;3676821,454318405;3671811,454318405;42,49781775831487
1-694385837;6;¤¥¤;¤;0,33333333333333337;0,33333333333333337;0,5;14042;755830,6709256461;741788,6709256461;8,585517024602385
1-694828073;6;¡¢¥¡¥¡¢¥¥¤;¢¥¡¥¤;0,5;0,5;1,0;4249312;65275267,907426104;61025955,907426104;706,318934113728
1-696097603;6;¡¥¢¡§¤;¤;0,16666666666666663;0,16666666666666663;0,19999999999999996;2485765;583499,1847319596;1902265,8152680404;22,01696545449121
1-696680265;6;§¤;¢¥¤;0,33333333333333337;0,33333333333333337;0,25;2106045;1756289,744180041;349755,2558199591;4,048093238656934
1-697458590;6;¥¥¡§¤;¥¢¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¥;0,08333333333333337;0,08333333333333337;0,4;4571257;130350408,39333089;125779151,39333089;1455,777215200589
1-697987547;6;¥¤;¤;0,5;0,5;0,5;4931188;1035306,9357782116;3895881,064221788;45,091216021085515
1-698842669;6;¤;¤;1,0;1,0;1,0;2686170;933386,0727392767;1752783,9272607234;20,286851009962078
1-698998499;6;¥§¤;¥¤;0,6666666666666667;0,6666666666666667;0,6666666666666666;1903257;1264999,1025666373;638257,8974333627;7,387244183256512
1-699103215;6;¥¡¢¥¢¥¥¤;¥¤;0,25;0,25;0,5;621368;1263388,2045578237;642020,2045578237;7,430789404604441
1-699661601;6;¥¤;¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥¥¢¥;0,02777777777777779;0,02777777777777779;0,25;260203;30970448,777093455;30710245,777093455;355,44265945710015
1-700498223;6;¢¡¢¥¡¢¥¥¢¥§¥¤;¢¥¡¥¤;0,3846153846153846;0,3846153846153846;0,8;2259833;35113224,68901967;32853391,689019673;380,2475889932833
1-700842031;6;¤;¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢;0,0;0,0;0,0;4839089;28538471,396810092;23699382,396810092;274,29840737048715
1-703190797;6;¥¢¥¢¥¤;¥¤;0,33333333333333337;0,33333333333333337;0,6666666666666666;1320063;1036766,7929271844;283296,2070728156;3,278891285564996
1-703540157;6;§¢¥¢¥¢¥§¥¢¥¤;¤;0,08333333333333337;0,08333333333333337;0,25;3912626;831418,5845770765;3081207,4154229234;35,662122863691245
1-704650867;6;¤;¤;1,0;1,0;1,0;1206332;5910912,762509294;4704580,762509294;54,45116623274646
1-704703712;6;¤;¤;1,0;1,0;1,0;31;886396,9667683481;886365,9667683481;10,258865356115141
1-704977245;6;¤;¤;1,0;1,0;1,0;30;838879,9539741337;838849,9539741337;9,708911504330251
1-707300171;6;¡¢¥¥¥§¤;¥¤;0,2857142857142857;0,2857142857142857;0,4;3620970;1607729,0955015882;2013240,9044984118;23,301399357620507
1-707660543;6;¤;¡¥¢¥¡¥¤;0,1428571428571429;0,1428571428571429;0,25;17;61465829,0199344;61465812,0199344;711,4098613418333
1-708131711;6;¤;¥¢¥¡¥¤;0,16666666666666663;0,16666666666666663;0,25;1723662;69330982,65916783;67607320,65916783;782,4921372588868
1-709552565;6;¤;¢¥¡¥¤;0,19999999999999996;0,19999999999999996;0,25;147754;44097662,877823524;43949908,877823524;508,6795009007352
1-709663551;6;¥¤;¥¢¥¡¥¤;0,33333333333333337;0,33333333333333337;0,5;488;40920907,956247434;40920419,956247434;473,6159717158268
1-710114300;6;¢¥¢¥¤;¡¥¢¥¡¥¤;0,5714285714285714;0,5714285714285714;0,75;2914402;59380180,01849725;56465778,01849725;653,5390974363107
1-719199254;6;¤¥¤;¤;0,33333333333333337;0,33333333333333337;0,5;72073;931260,2738626143;859187,2738626143;9,944297151187666
1-720069371;6;¤;¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥¢;0,0;0,0;0,0;2145907;27631808,605493546;25485901,605493546;294,9757130265457
1-722674364;6;¢¡¢¡¥¤;¤;0,16666666666666663;0,16666666666666663;0,25;1095907;1093909,562419505;1997,4375804949086;0,023118490514987367
1-726517211;6;¡¥¤;¥¢¥¢¥¡¥¤;0,375;0,375;0,75;1633193;33558516,94750914;31925323,94750914;369,5060642072817
1-728470722;6;¥¡¥¤;¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¡¥¢¥¡¥¤;0,1333333333333333;0,1333333333333333;0,6;3205224;32926140,768755935;29720916,768755935;343,9920922309715
1-732289301;6;¤;¤;1,0;1,0;1,0;34;694528,3269496032;694494,3269496032;8,038128784138925
1-733562890;6;¤;¤;1,0;1,0;1,0;43;569178,7689118161;569135,7689118161;6,587219547590464
1-736351127;6;¥¢¥¢¥¥¤;¥¤;0,2857142857142857;0,2857142857142857;0,6666666666666666;623159;1074722,7720562462;451563,7720562462;5,226432546947294
1-736351222;6;¥¢¥¢¥¥¤;¥¤;0,2857142857142857;0,2857142857142857;0,6666666666666666;623352;1075747,5431865389;452395,54318653885;5,236059527621977
1-739695919;6;¢¥¤¥¤;¥¢¥¡¥¤;0,6666666666666667;0,6666666666666667;0,75;1810373;32057842,018420294;30247469,018420294;350,0864469724571
1-741987554;6;¥¤;¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥¢;0,02777777777777779;0,02777777777777779;0,25;674700;25577619,967328466;24902919,967328466;288,228240362598
1-751006831;6;¥¤;¥¤;1,0;1,0;1,0;3;6779832,915310135;6779829,915310135;78,47025364942286
1-660268091;7;¢¥¤¥¤;¢¥¡¥¤;0,8;0,8;0,75;602589;28773877,288408134;28171288,288408134;326,05657741213116
1-660648920;7;§¤;¤;0,5;0,5;0,5;4836273;871921,4610645014;3964351,5389354983;45,88369836730901
1-669119156;7;¡¤;¥§¤;0,33333333333333337;0,33333333333333337;0,25;517961;14632554,824308727;14114593,824308727;163,36335444801767
1-670754761;7;¤¥¤¥¤;¤;0,19999999999999996;0,19999999999999996;0,5;3180;1022843,9789805698;1019663,9789805698;11,801666423386225
1-675826063;7;¡¢¥§¡¥¤;¥¢¥¡¥¤;0,7142857142857143;0,7142857142857143;0,8;7264627;61857968,453528516;54593341,453528516;631,8673779343578
1-677811170;7;¥¡¥¤;¥¢¥¡¥¤;0,6666666666666667;0,6666666666666667;0,75;1994446;59778714,33314258;57784268,33314258;668,799402003965
1-678755621;7;¥¤;¥¤;1,0;1,0;1,0;5347952;6333968,51780558;986016,51780558;11,412228215342362
1-682262974;7;¢¥¢¥¢¥¢¥¢¥¥¢¢¥¥¥¥¢¢¥¤;¤;0,04761904761904767;0,04761904761904767;0,33333333333333326;6396266;875052,3380917615;5521213,661908238;63,90293590171572
1-685134878;7;¢¥¤;¥¢¥¡¥¤;0,5;0,5;0,75;4850089;55806499,34902848;50956410,34902848;589,7732679285704
1-686531969;7;¥¤;;0,0;0,0;0,0;452;0,0;452,0;0,005231481481481481
1-686642543;7;¥¤;¥¤;1,0;1,0;1,0;4204791;1794783,2005524272;2410007,799447573;27,893608789902462
1-687589251;7;¥¢¥¢¥¤;¥¤;0,33333333333333337;0,33333333333333337;0,6666666666666666;3279682;1080909,9872623882;2198772,012737612;25,44875014742606
1-688380091;7;¡¤;¤;0,5;0,5;0,5;2450895;8527841,05601673;6076946,05601673;70,33502379648993
1-689469104;7;¢¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1763292;870396,0219987252;892895,9780012748;10,334444189829568
1-691093464;7;¤;¤;1,0;1,0;1,0;216;636548,1457039005;636332,1457039005;7,364955390091441
1-691221687;7;¢¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1120404;690650,3436708642;429753,65632913576;4,9740006519575894
1-694222066;7;¤;¤;1,0;1,0;1,0;30;865700,0132020671;865670,0132020671;10,019328856505407
1-694385837;7;¥¤;;0,0;0,0;0,0;14041;0,0;14041,0;0,16251157407407407
1-694828073;7;¢¥¡¥¡¢¥¥¤;¥¡¥¡¥¤;0,6666666666666667;0,6666666666666667;0,75;3728789;53655984,55587205;49927195,55587205;577,8610596744451
1-696097603;7;¥¢¡§¤;¥¢¥¡¥¤;0,6666666666666667;0,6666666666666667;0,8;2485755;69745596,56780386;67259841,56780386;778,4703885162484
1-696680265;7;¤;¤;1,0;1,0;1,0;2105949;4909653,945693208;2803704,945693208;32,450288723301014
1-697458590;7;¥¡§¤;¢¥¡¥¤;0,6;0,6;0,6;4496785;52271186,06405274;47774401,06405274;552,9444567598697
1-697987547;7;¤;¢¥¡¥¤;0,19999999999999996;0,19999999999999996;0,25;4931158;18502590,482694004;13571432,482694004;157,07676484599543
1-698998499;7;§¤;¤;0,5;0,5;0,5;1902553;893927,9057572249;1008625,0942427751;11,673901553735822
1-699103215;7;¡¢¥¢¥¥¤;¤;0,1428571428571429;0,1428571428571429;0,25;547623;829182,3577768912;281559,3577768912;3,258788863158463
1-699661601;7;¤;§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¡¥¤;0,04347826086956519;0,04347826086956519;0,19999999999999996;59;37274169,15415745;37274110,15415745;431,41331196941496
1-700498223;7;¡¢¥¡¢¥¥¢¥§¥¤;¥¡¥¤;0,33333333333333337;0,33333333333333337;0,6;1921669;40882799,00376987;38961130,00376987;450,93900467326233
1-703190797;7;¢¥¢¥¤;¤;0,19999999999999996;0,19999999999999996;0,33333333333333326;1313850;808408,5954549154;505441,4045450846;5,850016256308849
1-703540157;7;¢¥¢¥¢¥§¥¢¥¤;¤;0,09090909090909094;0,09090909090909094;0,25;1496587;8773190,307290697;7276603,3072906975;84,21994568623492
1-707300171;7;¢¥¥¥§¤;¥¢¥¡¥¤;0,5;0,5;0,6;3105717;47685459,57943066;44579742,57943066;515,9692428174845
1-709663551;7;¤;¢¥¡¥¤;0,19999999999999996;0,19999999999999996;0,25;46;39381256,38727194;39381210,38727194;455,8010461489808
1-710114300;7;¥¢¥¤;¥¡¥¤;0,75;0,75;0,5;2913718;37611791,487536386;34698073,487536386;401,59807277241185
1-719199254;7;¥¤;;0,0;0,0;0,0;72066;0,0;72066,0;0,8340972222222223
1-722674364;7;¡¢¡¥¤;¥¤;0,4;0,4;0,5;1095660;1274164,8042655778;178504,8042655778;2,066027827147891
1-726517211;7;¥¤;¥¢¥¡¥¤;0,33333333333333337;0,33333333333333337;0,5;90489;57016040,29075057;56925551,29075057;658,8605473466502
1-728470722;7;¡¥¤;§¥§¥§¥§¥§¥§¥§¥§¥¢¥¡¥¤;0,1428571428571429;0,1428571428571429;0,6;1801785;51675119,414763294;49873334,414763294;577,2376668375381
1-736351127;7;¢¥¢¥¥¤;¤;0,16666666666666663;0,16666666666666663;0,33333333333333326;623019;795608,5880951432;172589,5880951432;1,9975646770271205
1-736351222;7;¢¥¢¥¥¤;¤;0,16666666666666663;0,16666666666666663;0,33333333333333326;623081;795248,8998086905;172167,89980869053;1,9926840255635478
1-739695919;7;¥¤¥¤;¥¢¥¤;0,75;0,75;0,6666666666666666;1637561;2201666,541053397;564105,5410533971;6,528999317747652
1-741987554;7;¤;§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¢¥¢¥¢¥¢¥¢¥¢¥;0,0;0,0;0,0;672701;22890496,538489267;22217795,538489267;257,15041132510726
1-751006831;7;¤;¤;1,0;1,0;1,0;2;875098,4724242555;875096,4724242555;10,128431393799254
1-660268091;8;¥¤¥¤;¥¡¥¤;0,75;0,75;0,6666666666666666;602010;29078399,03575762;28476389,03575762;329,5878360620095
1-660648920;8;¤;¤;1,0;1,0;1,0;1808638;10640437,170142706;8831799,170142706;102,21989780257762
1-669119156;8;¤;¥§¥§¥§¥§¥§¥§¥§¥§¥¢¥¡¥¤;0,045454545454545414;0,045454545454545414;0,19999999999999996;516098;33338863,384480678;32822765,384480678;379,89311787593374
1-670754761;8;¥¤¥¤;;0,0;0,0;0,0;2859;0,0;2859,0;0,03309027777777778
1-675826063;8;¢¥§¡¥¤;¥¢¥¡¥¤;0,6666666666666667;0,6666666666666667;0,8;7264608;58403619,879149385;51139011,879149385;591,886711564229
1-677811170;8;¡¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;200636;658389,930092882;457753,930092882;5,298077894593542
1-678755621;8;¤;¤;1,0;1,0;1,0;1718776;637755,2456056987;1081020,7543943012;12,51181428697108
1-682262974;8;¥¢¥¢¥¢¥¢¥¥¢¢¥¥¥¥¢¢¥¤;¥¤;0,09999999999999998;0,09999999999999998;0,6666666666666666;6396220;827487,2278019681;5568732,772198032;64,45292560414389
1-685134878;8;¥¤;¥¢¥¡¥¤;0,33333333333333337;0,33333333333333337;0,5;4846819;42466572,57105413;37619753,57105413;435,4138144797932
1-686531969;8;¤;¢¥¡¥¤;0,19999999999999996;0,19999999999999996;0,25;396;8718367,444425054;8717971,444425054;100,90244727343813
1-686642543;8;¤;¤;1,0;1,0;1,0;667094;495117,5826519364;171976,4173480636;1,9904677933803658
1-687589251;8;¢¥¢¥¤;¤;0,19999999999999996;0,19999999999999996;0,33333333333333326;2933563;742142,0255257465;2191420,9744742536;25,3636686860446
1-688380091;8;¤;¥¤;0,5;0,5;0,5;2105438;3227940,9634782057;1122502,9634782057;12,991932447664418
1-689469104;8;¥¤;¥¢¥¡¥¤;0,33333333333333337;0,33333333333333337;0,5;1763084;15447815,411069393;13684731,411069393;158,3880950355254
1-691221687;8;¥¤;¥¤;1,0;1,0;1,0;1120382;838511,0020118745;281870,99798812554;3,2623958100477495
1-694385837;8;¤;¤;1,0;1,0;1,0;13325;716906,4229538277;703581,4229538277;8,143303506410042
1-694828073;8;¥¡¥¡¢¥¥¤;¥¡¥¤;0,5;0,5;0,75;3728641;63028505,36310403;59299864,36310403;686,3410227211115
1-696097603;8;¢¡§¤;¤;0,25;0,25;0,25;2485716;802588,5530944869;1683127,446905513;19,480641746591587
1-697458590;8;¡§¤;¢¥¡¥¤;0,4;0,4;0,4;4495345;45899567,3911174;41404222,3911174;479,2155369342292
1-698998499;8;¤;¢¥¡¥¤;0,19999999999999996;0,19999999999999996;0,25;1206736;44605766,630909644;43399030,630909644;502,3035952651579
1-699103215;8;¢¥¢¥¥¤;¥¤;0,33333333333333337;0,33333333333333337;0,6666666666666666;547333;7024475,857315481;6477142,857315481;74,96693121892918
1-700498223;8;¢¥¡¢¥¥¢¥§¥¤;¥¢¥¡¥¤;0,4545454545454546;0,4545454545454546;0,8;1146889;55314416,601784766;54167527,601784766;626,9389768725089
1-703190797;8;¥¢¥¤;¥¤;0,5;0,5;0,6666666666666666;1313710;743637,0355637075;570072,9644362925;6,598066718012645
1-703540157;8;¥¢¥¢¥§¥¢¥¤;¥¤;0,19999999999999996;0,19999999999999996;0,5;1423610;1427324,7452843364;3714,7452843363862;0,04299473708722669
1-707300171;8;¥¥¥§¤;¥¢¥¡¥¤;0,5;0,5;0,4;2980517;36131084,50367203;33150567,503672034;383,687123885093
1-710114300;8;¢¥¤;¡¥¤;0,6666666666666667;0,6666666666666667;0,5;2416179;35239389,87997037;32823210,87997037;379,89827407373116
1-719199254;8;¤;¤;1,0;1,0;1,0;23;828587,335315642;828564,335315642;9,589864992079189
1-722674364;8;¢¡¥¤;¥¢¥¡¥¤;0,6666666666666667;0,6666666666666667;1,0;72369;48834446,93984703;48762077,93984703;564,3759020815628
1-726517211;8;¤;¢¥¡¥¤;0,19999999999999996;0,19999999999999996;0,25;5;52763028,32381856;52763023,32381856;610,6831403219741
1-728470722;8;¥¤;¥§¥§¥§¥§¥§¥§¥§¥¢¥¡¥¤;0,09999999999999998;0,09999999999999998;0,4;1801760;55950044,42276938;54148284,42276938;626,7162548931642
1-736351127;8;¥¢¥¥¤;¥¤;0,4;0,4;0,6666666666666666;11226;748280,2230036138;737054,2230036138;8,530720173652938
1-736351222;8;¥¢¥¥¤;¥¤;0,4;0,4;0,6666666666666666;11111;747733,7888287145;736622,7888287145;8,525726722554566
1-739695919;8;¤¥¤;¢¥¢¥¤;0,4;0,4;0,6666666666666666;1564587;2224199,9723367104;659612,9723367104;7,63440940204526
1-660268091;9;¤¥¤;¤;0,33333333333333337;0,33333333333333337;0,5;5198;497838,2199433088;492640,2199433088;5,701854397492
1-670754761;9;¤¥¤;¢¥¡¥¤;0,4;0,4;0,5;2853;21965953,656563394;21963100,656563394;254,20255389540964
1-675826063;9;¥§¡¥¤;¥¡¥¤;0,8;0,8;0,75;94852;33175927,934229746;33081075,934229746;382,88282331284427
1-677811170;9;¥¤;¥¤;1,0;1,0;1,0;200610;2610938,805633246;2410328,805633246;27,89732413927368
1-682262974;9;¢¥¢¥¢¥¢¥¥¢¢¥¥¥¥¢¢¥¤;¤;0,052631578947368474;0,052631578947368474;0,33333333333333326;6394882;727997,3128016973;5666884,687198303;65,58894313886924
1-685134878;9;¤;¤;1,0;1,0;1,0;67;467621,4591366572;467554,4591366572;5,41150994371131
1-687589251;9;¥¢¥¤;¥¤;0,5;0,5;0,6666666666666666;1709043;1068334,0872385213;640708,9127614787;7,415612416220818
1-689469104;9;¤;¢¥¡¥¤;0,19999999999999996;0,19999999999999996;0,25;1759762;16384756,281364564;14624994,281364564;169,27076714542318
1-691221687;9;¤;¤;1,0;1,0;1,0;1120363;611182,1154845317;509180,88451546826;5,893297274484587
1-694828073;9;¡¥¡¢¥¥¤;¡¥¤;0,4285714285714286;0,4285714285714286;0,75;3728638;62077329,53593176;58348691,53593176;675,3320779621731
1-696097603;9;¡§¤;¥¡¥¤;0,5;0,5;0,5;2485698;55832580,645448044;53346882,645448044;617,4407713593523
1-697458590;9;§¤;¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¡¥¤;0,0357142857142857;0,0357142857142857;0,25;4495228;105714961,83143044;101219733,83143044;1171,5246971230374
1-699103215;9;¥¢¥¥¤;¥¢¥¡¥¤;0,8333333333333334;0,8333333333333334;0,75;283946;34086758,827519655;33802812,827519655;391,2362595777738
1-700498223;9;¥¡¢¥¥¢¥§¥¤;¥¢¥¡¥¤;0,5;0,5;0,8;1146594;46998899,57807036;45852305,57807036;530,6979812276662
1-703190797;9;¢¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1309139;746672,3310882738;562466,6689117262;6,5100308901820165
1-703540157;9;¢¥¢¥§¥¢¥¤;¤;0,11111111111111116;0,11111111111111116;0,25;1422391;356181,0342527372;1066209,9657472628;12,3403931220748
1-707300171;9;¥¥§¤;¢¥¡¥¤;0,4;0,4;0,4;2948400;36724711,3400145;33776311,3400145;390,929529398316
1-710114300;9;¥¤;¥¡¥¤;0,5;0,5;0,6666666666666666;2416123;28930606,99610131;26514483,99610131;306,8806018067281
1-722674364;9;¡¥¤;¥¢¥¡¥¤;0,5;0,5;0,75;70449;35555203,64936065;35484754,64936065;410,70317881204454
1-728470722;9;¤;¤;1,0;1,0;1,0;70002;706444,1747350353;636442,1747350353;7,366228874248094
1-736351127;9;¢¥¥¤;¤;0,25;0,25;0,33333333333333326;8913;640100,3666082468;631187,3666082468;7,305409335743597
1-736351222;9;¢¥¥¤;¤;0,25;0,25;0,33333333333333326;8683;639992,5153362728;631309,5153362728;7,306823094169824
1-739695919;9;¥¤;;0,0;0,0;0,0;1115720;0,0;1115720,0;12,913425925925926
1-660268091;10;¥¤;;0,0;0,0;0,0;5144;0,0;5144,0;0,059537037037037034
1-670754761;10;¥¤;;0,0;0,0;0,0;2812;0,0;2812,0;0,032546296296296295
1-675826063;10;§¡¥¤;¡¥¤;0,75;0,75;0,75;91200;32605308,939799804;32514108,939799804;376,320705321757
1-677811170;10;¤;¤;1,0;1,0;1,0;109;723216,7652946977;723107,7652946977;8,369302839059001
1-682262974;10;¥¢¥¢¥¢¥¥¢¢¥¥¥¥¢¢¥¤;¥¤;0,11111111111111116;0,11111111111111116;0,6666666666666666;6034591;624648,4940139183;5409942,505986081;62,61507530076483
1-687589251;10;¢¥¤;¤;0,33333333333333337;0,33333333333333337;0,33333333333333326;1708562;612967,6123102043;1095594,3876897958;12,680490598261526
1-694828073;10;¥¡¢¥¥¤;¥¤;0,33333333333333337;0,33333333333333337;0,5;3728590;61180159,28229336;57451569,28229336;664,948718545062
1-696097603;10;§¤;¥¢¥¡¥¤;0,16666666666666663;0,16666666666666663;0,19999999999999996;2485670;52409435,56672109;49923765,56672109;577,8213607259386
1-697458590;10;¤;¢¥¡¥¤;0,19999999999999996;0,19999999999999996;0,25;4495148;52566295,91678268;48071147,91678268;556,3790268146143
1-699103215;10;¢¥¥¤;¢¥¡¥¤;0,8;0,8;0,75;95564;32874306,20819851;32778742,20819851;379,3835903726679
1-700498223;10;¡¢¥¥¢¥§¥¤;¢¥¡¥¤;0,4444444444444444;0,4444444444444444;0,8;1060331;45013951,02707068;43953620,02707068;508,72245401702173
1-703190797;10;¥¤;¥¤;1,0;1,0;1,0;1309116;752716,7875288393;556399,2124711607;6,439805699897693
1-703540157;10;¥¢¥§¥¢¥¤;¥¤;0,25;0,25;0,5;1421107;729903,2680872794;691203,7319127206;8,000043193434266
1-707300171;10;¥§¤;¢¥¡¥¤;0,4;0,4;0,4;2941951;43177171,59641171;40235220,59641171;465,68542356958
1-710114300;10;¤;¤;1,0;1,0;1,0;37;591056,2583294034;591019,2583294034;6,840500675108835
1-722674364;10;¥¤;¥¢¥¡¥¤;0,33333333333333337;0,33333333333333337;0,5;64412;52248019,88076764;52183607,88076764;603,9769430644403
